iphone13,I loved the phone ... Especially  the camera and parformence . Apple has done tremendous work in i phone 13 seriesREAD MORE
iphone13,Very Nice Phone Camera AwesomeREAD MORE
iphone13,Very good camera quality is great 💓READ MORE
iphone13,"Totally worth the price, better battery backup, amazing photos and videos.READ MORE"
iphone13,Overall satisfied purchaseREAD MORE
iphone13,Awesome camera Amazing battery life Super xdr display is 💕👌🏻Playing games and day to day task are smooth Face ID is superbiOS 15 is really awesome 🤩 thanks to AppleREAD MORE
iphone13,"Product as good as expected 😊Nice feature nice cameraVery good in all fields,❤️❤️❤️❤️❤️I phone 13 great productREAD MORE"
iphone13,Excellent phoneREAD MORE
iphone13,AwesomeGreat experience I shifted android to ios great use easy to learn Best wide angel cameraREAD MORE
iphone13,Its nice phone camera and display very niceREAD MORE
iphone13,Value for money.READ MORE
iphone13,I loved it❤️READ MORE
iphone13,My 1st Iphone. Really Awesome....READ MORE
iphone13,Camera quality is superb 10/10 Battery 10/10Overall is superb.❤️READ MORE
iphone13,Camera quality is awesomeREAD MORE
iphone13,Performance very good Display very good Battery good Look very goodREAD MORE
iphone13,Perfect till the date.READ MORE
iphone13,Quality is quite good😊 SatisfiedBtw iPhone is a phone which increases the photo quality nothing elseREAD MORE
iphone13,"Excellent product, photo quality was great and video was excellent, good battery life and if it has more than 60hz refresh rate it would be great and everything else is greatREAD MORE"
iphone13,Loved itREAD MORE
iphone13,If u have enough money .. surely GO FOR ITAlthogh there is no big difference between 12 and 13 but diagonal cameras make it look different and unique from others Pro level mobile.. these are just simple images taken randomlyREAD MORE
iphone13,Just loved this phone.READ MORE
iphone13,"Very impressed with this order.. i phone 13 best in class , awsm camera quality, fastest in speed,Very happy with my productREAD MORE"
iphone13,Excellent mobileREAD MORE
iphone13,nice cameraREAD MORE
iphone13,It’s my first ever ios device I kinda loving it total value for money. Best ever budget smart phone and thank you flipkart for delivering it in one  day.READ MORE
iphone13,Such an amazing device. Bought 3  for all my family on Flipkart big billian sale. Thanks FlipkartREAD MORE
iphone13,"Best Phone to go, Feels smooth and really good camera is really awesome and performance also at it's best.i got a best price totally worth it 👍🏻And delivery speed was Awesome 😎READ MORE"
iphone13,Got it in 2 days.so happy with the phone.starlight white is classy n suberb. That premium look is exquisite.Flawless ui... better battery backup.I am satisfied with the purchase.There is no phone like an iPhone :)READ MORE
iphone13,Camera quality and performance is extraordinary 🔥🔥READ MORE
Phone Name,Review
iphone 11,Really satisfied with the Product I received... It’s totally genuine and the packaging was also really good so if ur planning to buy just go for it.READ MORE
iphone 11,Camera is awesomeBest battery backupA performer 👌🏻It will be a real value for money if they provide charger and earphone inbox!READ MORE
iphone 11,Good CameraREAD MORE
iphone 11,Feeling awesome after getting the delivery of my phone. Dual speakers makes the sound quality very loud. Amazing!!READ MORE
iphone 11,Perfect Product!!READ MORE
iphone 11,Very very goodREAD MORE
iphone 11,This is amazing at allREAD MORE
iphone 11,Photos superREAD MORE
iphone 11,Excellent Phone.READ MORE
iphone 11,Super🔥 and good performance 👌❤️READ MORE
iphone 11,Value for money 😍READ MORE
iphone 11,V Good allREAD MORE
iphone 11,"Go for iPhone 11 , if confused between iPhone 11 or iPhone 12 mini.Battery Life is enhanced , it worked for complete 2 days without charging it. Explored new features of taking screenshot by clicking on apple logo by Haptic Touch , Portrait mode with stage effect enhanced & slow motion selfie.READ MORE"
iphone 11,Good product 👌I love iPhoneREAD MORE
iphone 11,It’s really awesomeREAD MORE
iphone 11,very good camera qualityREAD MORE
iphone 11,"iPhone 11 is a good phone. Not a very big difference between 12 except for the OLED screen and a very minor camera improvement which is you cant make a difference. If you are planning for a iPhone and you have budget you definitely can go for this without second thoughts. Now some people are complaining and giving review 0 or so because there is no charger and headphones, but thats been already mentioned so I assume they are illiterate. Its not that Flipkart is removing them duh. Anyways bee...READ MORE"
iphone 11,"first iphone from android.what can I say, iphone 11 says it all. earlier I used to abuse iphone users by saying show off, but after using it .. it’s completely worth it..p.s: there is still little pain in lower abdomen 😜READ MORE"
iphone 11,Nice productThe camera is extremely good which i liked the most.Got delivery within 24 hrs. Thanks to FlipkartREAD MORE
iphone 11,Awesome Battery Life...Camera clarity is too good..Value for money...Its gives full day battery backup in single charge...READ MORE
iphone 11,"It's my first time to use iOS phone and I am loving my upgradation 😍😍 I love the color, I love the assebility of the phone....I need to learn more about its functionality, but as far as I have seen, it's quite easy and it has a lot of functions to work on, specially if you are a content writer or a blogger you get a lot of content creation platforms and they are really amazing. This phone not only for good quality photography but a lot of other task too.😍💯READ MORE"
iphone 11,Amazing phone with great cameras and better battery which gives you the best performance. I just love the camera .READ MORE
iphone 11,Great iPhone very snappy experience as apple kind. Upgraded from iPhone 7. Pros-Camera top class - Battery top performed -Chipset no need to say as apple kind -Security as you expect from apple - Display super bright industry leading colour   accuracy and super responsive -Build quality as expect from apple sturdy  premium durable beautiful stylish. -Os most stable os in smartphone industry Cons -No 5G-Display is not based on OLED technology -Charger headphones and 1 apple stic...READ MORE
iphone 11,"If you get it you would definitely not regret it. It is a premium flagship phone. Love for apple, love for iphone.READ MORE"
iphone 11,Don’t expect much from front camera… especially who loves beauty mode and filters.. back cameras are good…video department is always plus point in iPhones… battery capacity is really surprising  lasts for one day at least… performance always good and smooth… speaker’s quality is good…built quality best and haptic feedback is enjoyable… Note : images are good after you editREAD MORE
iphone 11,Superbb performance n camera is awesome 😍😍READ MORE
iphone 11,"Always love the apple products, upgraded from old iPhone 6S plus to this after having my first baby. I just love to click baby’s photos with it. Overall I just love this phone. Battery back up is okay, sound quality is good. Haven’t tested yet waterproof yet. Only one thing I hate is apple could have given charger & headphones in box.READ MORE"
iphone 11,Awesome Best iPhone 😍👍🏼READ MORE
iphone 11,Previously I was using one plus 3t it was a great phone And then I decided to upgrade I am stuck between Samsung s10 plus or iPhone 11 I have seen the specs and everything were good except the display it’s somewhere between 720-1080 and it’s not even an amoled it’s an LCD display But I decided to go with iPhone because I have never used an IOS device I have Been an android user from the past 9 years I ordered IPhone 11 (128gb) product redMy experience after using 3 weeks 1. The delivery ...READ MORE
iphone 11,Damn this phone is a blast . Upgraded from android to ios and is a duperb experience. Battery backup is top notch and display also pretty goodREAD MORE
iphone 11,Value for money 🖤🖤READ MORE
iphone 11,It’s very good battery life and display and video quality and ther performance of iPhone.....🔥🔥🌈READ MORE
iphone 11,NYCREAD MORE
iphone 11,Phone Is So GoodREAD MORE
iphone 11,My first ever I phone and awesome performance camera battery and smoother than my previous phoneREAD MORE
iphone 11,🎈Battery🎈Performance 🎈Camera🎈Price🎊All together worth IT ♥️♥️♥️♥️READ MORE
iphone 11,I dreamt about this day from a long time.... Getting an iPhone with my own money.... Super happy and worth spending every pennyREAD MORE
iphone 11,What a camera .....just awesome ..you can feel this iPhone just awesome . Good for gaming also ...try pubg in hd it’s just wowREAD MORE
iphone 11,Purple is bestREAD MORE
iphone 11,I’m satisfy😍😍READ MORE
iphone 11,"Value for money5 star rating Excellent cameraBattery backup full day in single charge.Tougher and water resistant design, glossy back.The screen has excellent brightness and contrast.Apple A13 Bionic is the fastest smartphone chip on the planet.Excellent battery life, fast charging support.Stereo speakers with great quality.READ MORE"
